221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-3.858915E-03,+1.952104E+00,+2.697200E+01,+1.530200E+01,+1.358000E+01,+2.910800E+01,+1.908500E+01,+1.903400E+01
-6.357440E-03,+1.939270E+00,+2.697600E+01,+1.530300E+01,+1.357800E+01,+2.911200E+01,+1.908400E+01,+1.902900E+01
-3.236616E-03,+1.944235E+00,+2.697600E+01,+1.530200E+01,+1.357500E+01,+2.911600E+01,+1.908600E+01,+1.903200E+01
-7.821937E-03,+1.944235E+00,+2.698500E+01,+1.530200E+01,+1.358400E+01,+2.911200E+01,+1.908600E+01,+1.903200E+01
-4.612205E-03,+1.947046E+00,+2.698600E+01,+1.530300E+01,+1.357900E+01,+2.911200E+01,+1.908800E+01,+1.903100E+01
-2.071539E-03,+1.949294E+00,+2.698800E+01,+1.530700E+01,+1.358000E+01,+2.911600E+01,+1.909000E+01,+1.903100E+01
-1.968596E-03,+1.953088E+00,+2.699100E+01,+1.530500E+01,+1.358300E+01,+2.911100E+01,+1.909000E+01,+1.903000E+01
-1.313564E-03,+1.943720E+00,+2.698300E+01,+1.530200E+01,+1.357800E+01,+2.911300E+01,+1.909000E+01,+1.902900E+01
-2.207233E-03,+1.942455E+00,+2.698500E+01,+1.530600E+01,+1.357900E+01,+2.911000E+01,+1.908700E+01,+1.902500E+01
-2.038786E-03,+1.943814E+00,+2.698600E+01,+1.530200E+01,+1.357800E+01,+2.911300E+01,+1.908800E+01,+1.903000E+01
-6.961020E-03,+1.952011E+00,+2.698600E+01,+1.530600E+01,+1.357900E+01,+2.911500E+01,+1.908800E+01,+1.903100E+01
-5.936341E-03,+1.948779E+00,+2.699100E+01,+1.530500E+01,+1.358200E+01,+2.911300E+01,+1.908700E+01,+1.903000E+01
-2.071539E-03,+1.944470E+00,+2.699700E+01,+1.530700E+01,+1.358400E+01,+2.911200E+01,+1.908900E+01,+1.902900E+01
-4.088163E-03,+1.943533E+00,+2.700200E+01,+1.530700E+01,+1.358400E+01,+2.911400E+01,+1.908800E+01,+1.902900E+01
-5.618184E-03,+1.944001E+00,+2.699600E+01,+1.530900E+01,+1.358600E+01,+2.911700E+01,+1.908600E+01,+1.903100E+01
-4.219174E-03,+1.941191E+00,+2.699600E+01,+1.530800E+01,+1.358400E+01,+2.911300E+01,+1.908500E+01,+1.903300E+01
-5.126895E-03,+1.936367E+00,+2.700700E+01,+1.531100E+01,+1.358400E+01,+2.911800E+01,+1.909000E+01,+1.903300E+01
-3.231931E-03,+1.941894E+00,+2.700200E+01,+1.530900E+01,+1.358500E+01,+2.911900E+01,+1.908700E+01,+1.903100E+01
-4.794685E-03,+1.939926E+00,+2.700800E+01,+1.531400E+01,+1.358500E+01,+2.912200E+01,+1.908700E+01,+1.903000E+01
-4.864875E-03,+1.956226E+00,+2.700300E+01,+1.531000E+01,+1.358400E+01,+2.912600E+01,+1.908400E+01,+1.903300E+01
-4.209823E-03,+1.940114E+00,+2.700100E+01,+1.531100E+01,+1.358400E+01,+2.912600E+01,+1.908400E+01,+1.903200E+01
-2.701669E-04,+1.942643E+00,+2.700100E+01,+1.531000E+01,+1.358000E+01,+2.913000E+01,+1.908200E+01,+1.903400E+01
-4.443776E-03,+1.956320E+00,+2.700800E+01,+1.531300E+01,+1.358200E+01,+2.912900E+01,+1.908100E+01,+1.903500E+01
-3.901016E-03,+1.935196E+00,+2.700600E+01,+1.531000E+01,+1.358400E+01,+2.913100E+01,+1.907800E+01,+1.903900E+01
-3.774691E-03,+1.938474E+00,+2.701400E+01,+1.531800E+01,+1.358600E+01,+2.912800E+01,+1.907500E+01,+1.904000E+01
-4.565417E-03,+1.952151E+00,+2.701300E+01,+1.531100E+01,+1.358700E+01,+2.912800E+01,+1.907300E+01,+1.903800E+01
-4.261295E-03,+1.939270E+00,+2.700600E+01,+1.531400E+01,+1.358800E+01,+2.912300E+01,+1.907200E+01,+1.903900E+01
-4.116250E-03,+1.944985E+00,+2.701700E+01,+1.531700E+01,+1.359000E+01,+2.912400E+01,+1.907000E+01,+1.903900E+01
-5.543310E-03,+1.947186E+00,+2.701500E+01,+1.531800E+01,+1.358400E+01,+2.912200E+01,+1.906400E+01,+1.903600E+01
-5.234503E-03,+1.943908E+00,+2.701100E+01,+1.531500E+01,+1.358600E+01,+2.912500E+01,+1.906100E+01,+1.903600E+01
-1.954562E-03,+1.945219E+00,+2.702100E+01,+1.531900E+01,+1.358100E+01,+2.912300E+01,+1.905900E+01,+1.903800E+01
-3.185144E-03,+1.952901E+00,+2.702000E+01,+1.531700E+01,+1.358500E+01,+2.912100E+01,+1.905800E+01,+1.903900E+01
-3.044765E-03,+1.943205E+00,+2.701900E+01,+1.531900E+01,+1.358200E+01,+2.911900E+01,+1.905400E+01,+1.903500E+01
-3.213213E-03,+1.944329E+00,+2.701500E+01,+1.531400E+01,+1.358500E+01,+2.911800E+01,+1.905300E+01,+1.903700E+01
-6.446348E-03,+1.949388E+00,+2.701600E+01,+1.531600E+01,+1.358200E+01,+2.911500E+01,+1.904900E+01,+1.903600E+01
-2.188515E-03,+1.948263E+00,+2.702200E+01,+1.531700E+01,+1.358900E+01,+2.911500E+01,+1.904700E+01,+1.903900E+01
-4.078813E-03,+1.952760E+00,+2.702800E+01,+1.532100E+01,+1.358800E+01,+2.910700E+01,+1.904600E+01,+1.903900E+01
-1.669158E-03,+1.957350E+00,+2.702600E+01,+1.531600E+01,+1.358900E+01,+2.910800E+01,+1.904300E+01,+1.903800E+01
-3.620278E-03,+1.942737E+00,+2.703300E+01,+1.532100E+01,+1.358800E+01,+2.910300E+01,+1.904100E+01,+1.903800E+01
-1.407137E-03,+1.943486E+00,+2.702100E+01,+1.531800E+01,+1.358900E+01,+2.910000E+01,+1.903700E+01,+1.903800E+01
-3.021382E-03,+1.941894E+00,+2.703000E+01,+1.532100E+01,+1.359200E+01,+2.910200E+01,+1.903600E+01,+1.903800E+01
-3.470549E-03,+1.942315E+00,+2.702700E+01,+1.532000E+01,+1.359400E+01,+2.909900E+01,+1.903500E+01,+1.903900E+01
-4.298732E-03,+1.948966E+00,+2.702600E+01,+1.532000E+01,+1.359200E+01,+2.909800E+01,+1.903400E+01,+1.903900E+01
-1.458609E-03,+1.947139E+00,+2.703300E+01,+1.532500E+01,+1.359000E+01,+2.909800E+01,+1.903400E+01,+1.904000E+01
-1.949897E-03,+1.946624E+00,+2.703600E+01,+1.532400E+01,+1.359000E+01,+2.909400E+01,+1.903400E+01,+1.903700E+01
-7.831631E-05,+1.941566E+00,+2.702900E+01,+1.532300E+01,+1.358600E+01,+2.909600E+01,+1.903100E+01,+1.903700E+01
-9.252173E-04,+1.960910E+00,+2.703600E+01,+1.532300E+01,+1.358600E+01,+2.909800E+01,+1.903300E+01,+1.903300E+01
+2.116086E-03,+1.956320E+00,+2.702800E+01,+1.531800E+01,+1.358400E+01,+2.909200E+01,+1.902900E+01,+1.903300E+01
-1.945212E-03,+1.953697E+00,+2.703600E+01,+1.531900E+01,+1.358000E+01,+2.909000E+01,+1.903100E+01,+1.903200E+01
-1.580250E-03,+1.950324E+00,+2.703300E+01,+1.532200E+01,+1.358200E+01,+2.908800E+01,+1.902800E+01,+1.903300E+01
-7.193335E-04,+1.944610E+00,+2.703000E+01,+1.531800E+01,+1.358100E+01,+2.908400E+01,+1.902700E+01,+1.903200E+01
-2.562827E-03,+1.942737E+00,+2.703000E+01,+1.531800E+01,+1.358200E+01,+2.908500E+01,+1.902800E+01,+1.902600E+01
-3.798075E-03,+1.950699E+00,+2.703200E+01,+1.531600E+01,+1.358300E+01,+2.908400E+01,+1.902400E+01,+1.903000E+01
-1.248059E-03,+1.950933E+00,+2.703800E+01,+1.531900E+01,+1.358400E+01,+2.908300E+01,+1.902500E+01,+1.902400E+01
-3.259999E-03,+1.943955E+00,+2.703600E+01,+1.531600E+01,+1.357600E+01,+2.908700E+01,+1.902400E+01,+1.902300E+01
-2.773377E-03,+1.947936E+00,+2.703200E+01,+1.531400E+01,+1.358300E+01,+2.908600E+01,+1.902300E+01,+1.902200E+01
-2.941843E-03,+1.961051E+00,+2.704100E+01,+1.531300E+01,+1.357900E+01,+2.908800E+01,+1.902200E+01,+1.901600E+01
-2.698522E-03,+1.947280E+00,+2.704300E+01,+1.531300E+01,+1.357600E+01,+2.909000E+01,+1.902000E+01,+1.901600E+01
-6.212396E-03,+1.941425E+00,+2.703700E+01,+1.531100E+01,+1.357400E+01,+2.908900E+01,+1.901900E+01,+1.901700E+01
-1.603653E-03,+1.948544E+00,+2.703800E+01,+1.531100E+01,+1.357000E+01,+2.908800E+01,+1.901700E+01,+1.901700E+01
-4.635607E-03,+1.944610E+00,+2.703300E+01,+1.530900E+01,+1.356700E+01,+2.908600E+01,+1.901900E+01,+1.901500E+01
-3.423762E-03,+1.945078E+00,+2.704200E+01,+1.531300E+01,+1.357000E+01,+2.908900E+01,+1.901700E+01,+1.901500E+01
-4.420374E-03,+1.952573E+00,+2.703100E+01,+1.530700E+01,+1.356800E+01,+2.908700E+01,+1.902100E+01,+1.901800E+01
-1.435206E-03,+1.950699E+00,+2.703200E+01,+1.530800E+01,+1.356500E+01,+2.908300E+01,+1.901900E+01,+1.901900E+01
-3.029192E-04,+1.945641E+00,+2.703000E+01,+1.530600E+01,+1.356600E+01,+2.908400E+01,+1.901800E+01,+1.902000E+01
-3.100920E-03,+1.942175E+00,+2.704000E+01,+1.530800E+01,+1.356600E+01,+2.908100E+01,+1.901600E+01,+1.902300E+01
-1.954562E-03,+1.954165E+00,+2.703200E+01,+1.530700E+01,+1.356600E+01,+2.908200E+01,+1.901500E+01,+1.902400E+01
-3.292752E-03,+1.943673E+00,+2.703000E+01,+1.530800E+01,+1.356800E+01,+2.908500E+01,+1.901700E+01,+1.902700E+01
-3.054134E-03,+1.947514E+00,+2.703800E+01,+1.530700E+01,+1.357400E+01,+2.908500E+01,+1.901500E+01,+1.902900E+01
-9.018150E-04,+1.944938E+00,+2.703800E+01,+1.531000E+01,+1.357700E+01,+2.908800E+01,+1.901900E+01,+1.903000E+01
-3.339539E-03,+1.951870E+00,+2.703100E+01,+1.531000E+01,+1.357600E+01,+2.908500E+01,+1.902000E+01,+1.903400E+01
-2.296122E-03,+1.945172E+00,+2.703900E+01,+1.531200E+01,+1.357700E+01,+2.909000E+01,+1.901900E+01,+1.903500E+01
-3.007347E-03,+1.946343E+00,+2.703000E+01,+1.530900E+01,+1.357700E+01,+2.909400E+01,+1.902200E+01,+1.903800E+01
-4.256610E-03,+1.942971E+00,+2.703900E+01,+1.531300E+01,+1.358000E+01,+2.909600E+01,+1.902200E+01,+1.903700E+01
-4.523315E-03,+1.940348E+00,+2.704000E+01,+1.531200E+01,+1.358700E+01,+2.910200E+01,+1.902200E+01,+1.904100E+01
-4.574786E-03,+1.941472E+00,+2.703600E+01,+1.531300E+01,+1.358000E+01,+2.910100E+01,+1.902100E+01,+1.904300E+01
-1.804853E-03,+1.942643E+00,+2.703900E+01,+1.531400E+01,+1.359300E+01,+2.910200E+01,+1.902200E+01,+1.904500E+01
-1.945212E-03,+1.943252E+00,+2.704000E+01,+1.531400E+01,+1.358700E+01,+2.910300E+01,+1.902200E+01,+1.904700E+01
-9.579705E-04,+1.946437E+00,+2.704100E+01,+1.531800E+01,+1.359600E+01,+2.910200E+01,+1.902200E+01,+1.905100E+01
-3.122687E-04,+1.945688E+00,+2.703800E+01,+1.531600E+01,+1.359100E+01,+2.909900E+01,+1.902200E+01,+1.905200E+01
-2.099607E-03,+1.950324E+00,+2.704000E+01,+1.531800E+01,+1.359600E+01,+2.910100E+01,+1.902400E+01,+1.905300E+01
-3.119640E-03,+1.947280E+00,+2.703300E+01,+1.531700E+01,+1.359300E+01,+2.910300E+01,+1.902500E+01,+1.905400E+01
-6.678631E-04,+1.945500E+00,+2.704000E+01,+1.532100E+01,+1.360000E+01,+2.910300E+01,+1.902300E+01,+1.905600E+01
-4.102216E-03,+1.943486E+00,+2.703700E+01,+1.532100E+01,+1.359700E+01,+2.910600E+01,+1.902400E+01,+1.905500E+01
-2.614298E-03,+1.953322E+00,+2.703800E+01,+1.532000E+01,+1.359900E+01,+2.910100E+01,+1.902300E+01,+1.905500E+01
-3.058819E-03,+1.946765E+00,+2.703500E+01,+1.532200E+01,+1.359700E+01,+2.910500E+01,+1.902500E+01,+1.905300E+01
-1.346317E-03,+1.947280E+00,+2.703200E+01,+1.532000E+01,+1.359700E+01,+2.910700E+01,+1.902500E+01,+1.905000E+01
-6.397944E-04,+1.957678E+00,+2.702700E+01,+1.532100E+01,+1.359400E+01,+2.910200E+01,+1.902500E+01,+1.904700E+01
-3.456515E-03,+1.948779E+00,+2.703600E+01,+1.532300E+01,+1.359300E+01,+2.910700E+01,+1.902600E+01,+1.904700E+01
-3.376975E-03,+1.955289E+00,+2.703300E+01,+1.532800E+01,+1.359500E+01,+2.910600E+01,+1.902700E+01,+1.904500E+01
-4.368902E-03,+1.946015E+00,+2.703400E+01,+1.532700E+01,+1.359500E+01,+2.910700E+01,+1.903100E+01,+1.904200E+01
-4.032026E-03,+1.961566E+00,+2.702100E+01,+1.532400E+01,+1.358800E+01,+2.910400E+01,+1.902900E+01,+1.903800E+01
-3.002664E-03,+1.943580E+00,+2.703100E+01,+1.532400E+01,+1.359600E+01,+2.910900E+01,+1.903300E+01,+1.904100E+01
-4.083498E-03,+1.947842E+00,+2.703100E+01,+1.532300E+01,+1.359100E+01,+2.911400E+01,+1.903200E+01,+1.903800E+01
-3.816793E-03,+1.944470E+00,+2.702600E+01,+1.532400E+01,+1.358900E+01,+2.911700E+01,+1.903500E+01,+1.903900E+01
-4.710462E-03,+1.952011E+00,+2.701900E+01,+1.531900E+01,+1.358600E+01,+2.912000E+01,+1.903400E+01,+1.903900E+01
-2.193199E-03,+1.944282E+00,+2.702700E+01,+1.531900E+01,+1.358600E+01,+2.912100E+01,+1.903600E+01,+1.903600E+01
+1.039936E-03,+1.953744E+00,+2.702400E+01,+1.532000E+01,+1.358500E+01,+2.912700E+01,+1.903900E+01,+1.903700E+01
+1.372146E-03,+1.949575E+00,+2.702500E+01,+1.531800E+01,+1.358300E+01,+2.913200E+01,+1.904000E+01,+1.903700E+01
-2.829532E-03,+1.949762E+00,+2.701500E+01,+1.531400E+01,+1.358100E+01,+2.913000E+01,+1.904300E+01,+1.903500E+01
-2.740624E-03,+1.953041E+00,+2.701800E+01,+1.531700E+01,+1.358400E+01,+2.913300E+01,+1.904400E+01,+1.903500E+01
-4.149003E-03,+1.957725E+00,+2.702100E+01,+1.531700E+01,+1.358200E+01,+2.913700E+01,+1.904600E+01,+1.903300E+01
+7.077260E-04,+1.955570E+00,+2.702000E+01,+1.531700E+01,+1.358300E+01,+2.913900E+01,+1.904700E+01,+1.903400E+01
-3.802759E-03,+1.960488E+00,+2.701800E+01,+1.531600E+01,+1.358400E+01,+2.913800E+01,+1.904900E+01,+1.903400E+01
+6.141528E-04,+1.945078E+00,+2.701700E+01,+1.531800E+01,+1.358200E+01,+2.914000E+01,+1.904900E+01,+1.903200E+01
+6.609396E-04,+1.941940E+00,+2.701400E+01,+1.531600E+01,+1.358400E+01,+2.914300E+01,+1.905000E+01,+1.903200E+01
+2.913116E-04,+1.955711E+00,+2.702400E+01,+1.531700E+01,+1.358200E+01,+2.914100E+01,+1.905100E+01,+1.903200E+01
-1.308879E-03,+1.959318E+00,+2.702300E+01,+1.531800E+01,+1.358700E+01,+2.914000E+01,+1.905200E+01,+1.903200E+01
-1.341633E-03,+1.948170E+00,+2.702600E+01,+1.531700E+01,+1.358400E+01,+2.914100E+01,+1.905200E+01,+1.902700E+01
-2.993313E-03,+1.945875E+00,+2.702500E+01,+1.531900E+01,+1.358600E+01,+2.914300E+01,+1.905300E+01,+1.902900E+01
+1.830663E-03,+1.942971E+00,+2.702200E+01,+1.531800E+01,+1.358500E+01,+2.914000E+01,+1.905100E+01,+1.902700E+01
-9.486019E-04,+1.951308E+00,+2.701700E+01,+1.531800E+01,+1.358400E+01,+2.913500E+01,+1.905300E+01,+1.902800E+01
-5.674320E-03,+1.962268E+00,+2.702800E+01,+1.532000E+01,+1.358800E+01,+2.913600E+01,+1.905200E+01,+1.902700E+01
-6.352774E-03,+1.944985E+00,+2.702900E+01,+1.532500E+01,+1.359000E+01,+2.913500E+01,+1.905600E+01,+1.902600E+01
-1.608337E-03,+1.949060E+00,+2.702700E+01,+1.532000E+01,+1.359000E+01,+2.913300E+01,+1.905400E+01,+1.902500E+01
-6.160925E-03,+1.948076E+00,+2.702700E+01,+1.532100E+01,+1.359100E+01,+2.913600E+01,+1.906000E+01,+1.902400E+01
-1.828237E-03,+1.942971E+00,+2.702300E+01,+1.531900E+01,+1.358700E+01,+2.913600E+01,+1.905600E+01,+1.902300E+01
-2.324209E-03,+1.949388E+00,+2.702500E+01,+1.532000E+01,+1.358600E+01,+2.913700E+01,+1.905700E+01,+1.902300E+01
-1.191903E-03,+1.953275E+00,+2.703700E+01,+1.531900E+01,+1.358500E+01,+2.913600E+01,+1.905800E+01,+1.902400E+01
-2.052820E-03,+1.956085E+00,+2.702800E+01,+1.532100E+01,+1.357900E+01,+2.913800E+01,+1.906400E+01,+1.902400E+01
-3.263028E-04,+1.949575E+00,+2.703600E+01,+1.532200E+01,+1.358300E+01,+2.914100E+01,+1.906300E+01,+1.902600E+01
-2.361627E-03,+1.948966E+00,+2.702500E+01,+1.531800E+01,+1.358000E+01,+2.913800E+01,+1.906300E+01,+1.902600E+01
+7.451633E-04,+1.956601E+00,+2.703400E+01,+1.532000E+01,+1.358400E+01,+2.913900E+01,+1.906700E+01,+1.902900E+01
-2.085573E-03,+1.941753E+00,+2.702700E+01,+1.531700E+01,+1.358200E+01,+2.914200E+01,+1.906600E+01,+1.902900E+01
-4.064779E-03,+1.945875E+00,+2.702800E+01,+1.532000E+01,+1.358100E+01,+2.914200E+01,+1.906700E+01,+1.903100E+01
-2.502006E-03,+1.952151E+00,+2.703500E+01,+1.532000E+01,+1.358000E+01,+2.914100E+01,+1.906700E+01,+1.903100E+01
-6.165609E-03,+1.946905E+00,+2.703800E+01,+1.531700E+01,+1.358500E+01,+2.914400E+01,+1.906900E+01,+1.903600E+01
-3.456515E-03,+1.943955E+00,+2.703100E+01,+1.531700E+01,+1.358300E+01,+2.913900E+01,+1.906800E+01,+1.903500E+01
-4.513947E-03,+1.951589E+00,+2.703500E+01,+1.531600E+01,+1.358600E+01,+2.913900E+01,+1.906700E+01,+1.903500E+01
-5.696053E-04,+1.952994E+00,+2.704200E+01,+1.531900E+01,+1.358900E+01,+2.914300E+01,+1.906900E+01,+1.903700E+01
-2.857600E-03,+1.947046E+00,+2.704100E+01,+1.532100E+01,+1.359000E+01,+2.913800E+01,+1.906900E+01,+1.903900E+01
-6.249833E-03,+1.953416E+00,+2.704500E+01,+1.532200E+01,+1.358700E+01,+2.913900E+01,+1.906800E+01,+1.904000E+01
-7.354051E-03,+1.955570E+00,+2.704600E+01,+1.532400E+01,+1.359000E+01,+2.914000E+01,+1.906700E+01,+1.904200E+01
-6.198361E-03,+1.954071E+00,+2.705100E+01,+1.532300E+01,+1.359000E+01,+2.913500E+01,+1.906700E+01,+1.904200E+01
-5.463771E-03,+1.952338E+00,+2.703700E+01,+1.531800E+01,+1.358300E+01,+2.913000E+01,+1.906700E+01,+1.904000E+01
-5.168998E-03,+1.956132E+00,+2.704800E+01,+1.532400E+01,+1.358800E+01,+2.913000E+01,+1.906800E+01,+1.904100E+01
-8.505056E-03,+1.951683E+00,+2.704200E+01,+1.531900E+01,+1.358800E+01,+2.912900E+01,+1.906800E+01,+1.904200E+01
-2.609613E-03,+1.953978E+00,+2.705000E+01,+1.532200E+01,+1.358500E+01,+2.912800E+01,+1.906700E+01,+1.904200E+01
-3.802759E-03,+1.955898E+00,+2.703700E+01,+1.531600E+01,+1.358400E+01,+2.912300E+01,+1.906300E+01,+1.904100E+01
-4.406340E-03,+1.942362E+00,+2.704500E+01,+1.532000E+01,+1.358700E+01,+2.912300E+01,+1.906400E+01,+1.904300E+01
-5.178367E-03,+1.953088E+00,+2.703900E+01,+1.532000E+01,+1.358800E+01,+2.912200E+01,+1.906400E+01,+1.904400E+01
-3.274033E-03,+1.952573E+00,+2.704200E+01,+1.532100E+01,+1.358700E+01,+2.911300E+01,+1.906000E+01,+1.904200E+01
-3.405044E-03,+1.955758E+00,+2.704500E+01,+1.532300E+01,+1.359000E+01,+2.911600E+01,+1.906400E+01,+1.904600E+01
-3.274033E-03,+1.948170E+00,+2.704700E+01,+1.532200E+01,+1.359100E+01,+2.911000E+01,+1.906200E+01,+1.904200E+01
-4.060095E-03,+1.955898E+00,+2.704100E+01,+1.532500E+01,+1.359100E+01,+2.911100E+01,+1.906100E+01,+1.904400E+01
-4.785336E-03,+1.949388E+00,+2.704400E+01,+1.532500E+01,+1.359000E+01,+2.911300E+01,+1.906500E+01,+1.904100E+01
-3.255334E-03,+1.952573E+00,+2.703800E+01,+1.532300E+01,+1.359200E+01,+2.911200E+01,+1.906500E+01,+1.904100E+01
-2.651735E-03,+1.959083E+00,+2.703600E+01,+1.532300E+01,+1.359100E+01,+2.910900E+01,+1.906300E+01,+1.904100E+01
-4.897627E-03,+1.954587E+00,+2.703600E+01,+1.532400E+01,+1.359200E+01,+2.911300E+01,+1.906500E+01,+1.904200E+01
-2.792095E-03,+1.948170E+00,+2.703700E+01,+1.532400E+01,+1.358600E+01,+2.911200E+01,+1.906700E+01,+1.903800E+01
-4.537350E-03,+1.952526E+00,+2.704100E+01,+1.532900E+01,+1.359300E+01,+2.911100E+01,+1.906500E+01,+1.903800E+01
-3.119640E-03,+1.957725E+00,+2.704700E+01,+1.532600E+01,+1.359200E+01,+2.911100E+01,+1.906500E+01,+1.903600E+01
-5.533960E-03,+1.948732E+00,+2.703700E+01,+1.532300E+01,+1.358700E+01,+2.910700E+01,+1.906400E+01,+1.903700E+01
-1.238691E-03,+1.954071E+00,+2.704200E+01,+1.532400E+01,+1.358900E+01,+2.910800E+01,+1.906600E+01,+1.903400E+01
-3.269368E-03,+1.952432E+00,+2.703800E+01,+1.532400E+01,+1.358700E+01,+2.910900E+01,+1.906800E+01,+1.903200E+01
-3.012013E-03,+1.961706E+00,+2.703700E+01,+1.532400E+01,+1.358300E+01,+2.910800E+01,+1.906800E+01,+1.902900E+01
-5.696053E-04,+1.949856E+00,+2.704000E+01,+1.532400E+01,+1.358200E+01,+2.910900E+01,+1.907100E+01,+1.902800E+01
-3.559457E-03,+1.953837E+00,+2.704100E+01,+1.532400E+01,+1.358100E+01,+2.910900E+01,+1.907200E+01,+1.902400E+01
-5.393582E-03,+1.958053E+00,+2.704200E+01,+1.532200E+01,+1.358400E+01,+2.910900E+01,+1.907400E+01,+1.902400E+01
-3.732570E-03,+1.950371E+00,+2.704100E+01,+1.532300E+01,+1.358200E+01,+2.911300E+01,+1.907100E+01,+1.902300E+01
-1.664474E-03,+1.958802E+00,+2.704600E+01,+1.532300E+01,+1.358100E+01,+2.911400E+01,+1.907300E+01,+1.902500E+01
-2.876318E-03,+1.956507E+00,+2.703900E+01,+1.532200E+01,+1.357900E+01,+2.911500E+01,+1.907400E+01,+1.902600E+01
-3.784041E-03,+1.958568E+00,+2.703900E+01,+1.532100E+01,+1.358100E+01,+2.911700E+01,+1.907600E+01,+1.902700E+01
-5.295324E-03,+1.951636E+00,+2.703400E+01,+1.532200E+01,+1.358400E+01,+2.912200E+01,+1.907600E+01,+1.902900E+01
-5.969094E-03,+1.970793E+00,+2.703900E+01,+1.532400E+01,+1.358600E+01,+2.912600E+01,+1.907700E+01,+1.903300E+01
-3.653030E-03,+1.957678E+00,+2.704100E+01,+1.532300E+01,+1.359200E+01,+2.912400E+01,+1.908000E+01,+1.903800E+01
-6.872131E-03,+1.952432E+00,+2.704800E+01,+1.532600E+01,+1.359300E+01,+2.912700E+01,+1.908100E+01,+1.903900E+01
-6.114137E-03,+1.963954E+00,+2.704200E+01,+1.532400E+01,+1.359200E+01,+2.913100E+01,+1.908200E+01,+1.903900E+01
-4.701112E-03,+1.957772E+00,+2.704100E+01,+1.532400E+01,+1.358900E+01,+2.913400E+01,+1.908300E+01,+1.903800E+01
-5.707073E-03,+1.958053E+00,+2.704000E+01,+1.532300E+01,+1.358800E+01,+2.913300E+01,+1.908200E+01,+1.904100E+01
-7.798553E-03,+1.951917E+00,+2.703600E+01,+1.532200E+01,+1.358800E+01,+2.913300E+01,+1.907900E+01,+1.904000E+01
-5.903588E-03,+1.951214E+00,+2.704800E+01,+1.532600E+01,+1.359400E+01,+2.913500E+01,+1.908000E+01,+1.904300E+01
-6.320022E-03,+1.949060E+00,+2.703600E+01,+1.532300E+01,+1.359200E+01,+2.913500E+01,+1.907700E+01,+1.904200E+01
-3.353592E-03,+1.953510E+00,+2.704400E+01,+1.532600E+01,+1.359500E+01,+2.913700E+01,+1.907900E+01,+1.904400E+01
-3.517336E-03,+1.954680E+00,+2.704000E+01,+1.532800E+01,+1.359500E+01,+2.913500E+01,+1.907800E+01,+1.904200E+01
-1.266777E-03,+1.950184E+00,+2.704300E+01,+1.532700E+01,+1.359700E+01,+2.913700E+01,+1.908000E+01,+1.904300E+01
-2.389715E-03,+1.958755E+00,+2.703600E+01,+1.532700E+01,+1.359100E+01,+2.913900E+01,+1.907900E+01,+1.904100E+01
+3.397558E-05,+1.956085E+00,+2.703400E+01,+1.532500E+01,+1.359600E+01,+2.913600E+01,+1.908000E+01,+1.904100E+01
-5.976921E-04,+1.959364E+00,+2.703200E+01,+1.532700E+01,+1.359300E+01,+2.914200E+01,+1.908000E+01,+1.903700E+01
-1.608337E-03,+1.955149E+00,+2.703100E+01,+1.532500E+01,+1.359300E+01,+2.914000E+01,+1.908100E+01,+1.903700E+01
-2.338243E-03,+1.953697E+00,+2.703200E+01,+1.532500E+01,+1.358700E+01,+2.913900E+01,+1.908100E+01,+1.903000E+01
-2.093269E-04,+1.951964E+00,+2.703400E+01,+1.532400E+01,+1.358900E+01,+2.914400E+01,+1.908200E+01,+1.902900E+01
+2.663511E-03,+1.953463E+00,+2.702700E+01,+1.532000E+01,+1.358300E+01,+2.914900E+01,+1.908400E+01,+1.902400E+01
-1.131082E-03,+1.956273E+00,+2.702700E+01,+1.532400E+01,+1.358500E+01,+2.914600E+01,+1.908200E+01,+1.902300E+01
-4.387620E-03,+1.952994E+00,+2.702700E+01,+1.532400E+01,+1.358300E+01,+2.915200E+01,+1.908300E+01,+1.902300E+01
-2.207233E-03,+1.951308E+00,+2.702900E+01,+1.532400E+01,+1.358600E+01,+2.914900E+01,+1.908200E+01,+1.901900E+01
-4.011770E-04,+1.955149E+00,+2.701900E+01,+1.531700E+01,+1.358100E+01,+2.915400E+01,+1.907900E+01,+1.901800E+01
+5.267467E-05,+1.953322E+00,+2.702200E+01,+1.532000E+01,+1.358300E+01,+2.915600E+01,+1.907900E+01,+1.901900E+01
-2.057505E-03,+1.953837E+00,+2.701700E+01,+1.531800E+01,+1.357600E+01,+2.915500E+01,+1.908000E+01,+1.902000E+01
-3.512670E-03,+1.961706E+00,+2.702100E+01,+1.531800E+01,+1.357900E+01,+2.915800E+01,+1.907700E+01,+1.901700E+01
-1.383734E-03,+1.957257E+00,+2.701200E+01,+1.531500E+01,+1.357700E+01,+2.916400E+01,+1.907500E+01,+1.902100E+01
-3.709185E-03,+1.958615E+00,+2.701300E+01,+1.531400E+01,+1.357900E+01,+2.916200E+01,+1.907500E+01,+1.902500E+01
-1.678508E-03,+1.956976E+00,+2.701400E+01,+1.531300E+01,+1.357700E+01,+2.916300E+01,+1.907200E+01,+1.902400E+01
-1.893742E-03,+1.952901E+00,+2.701800E+01,+1.531900E+01,+1.358200E+01,+2.916700E+01,+1.906800E+01,+1.902500E+01
