221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-8.149462E-03,+2.226392E+00,+2.658900E+01,+1.708300E+01,+1.502300E+01,+3.529000E+01,+2.396600E+01,+1.948100E+01
-1.404022E-02,+2.239788E+00,+2.658900E+01,+1.707600E+01,+1.502000E+01,+3.528400E+01,+2.396800E+01,+1.947800E+01
-1.114864E-02,+2.245502E+00,+2.658800E+01,+1.706700E+01,+1.501200E+01,+3.527900E+01,+2.397300E+01,+1.947600E+01
-9.857261E-03,+2.235900E+00,+2.659500E+01,+1.705600E+01,+1.500800E+01,+3.527800E+01,+2.397500E+01,+1.947100E+01
-1.188324E-02,+2.232902E+00,+2.659400E+01,+1.705100E+01,+1.500700E+01,+3.527300E+01,+2.397500E+01,+1.946800E+01
-1.054040E-02,+2.225970E+00,+2.660400E+01,+1.704300E+01,+1.500400E+01,+3.527200E+01,+2.397700E+01,+1.946600E+01
-6.951671E-03,+2.212902E+00,+2.660500E+01,+1.703800E+01,+1.499800E+01,+3.526400E+01,+2.398100E+01,+1.946200E+01
-4.635607E-03,+2.168967E+00,+2.661000E+01,+1.703100E+01,+1.499200E+01,+3.526500E+01,+2.398300E+01,+1.946000E+01
-7.606722E-03,+2.163394E+00,+2.660600E+01,+1.702000E+01,+1.499000E+01,+3.525900E+01,+2.398800E+01,+1.945400E+01
-3.718535E-03,+2.159927E+00,+2.661500E+01,+1.701300E+01,+1.497900E+01,+3.525700E+01,+2.398800E+01,+1.945100E+01
-1.393103E-03,+2.167187E+00,+2.661600E+01,+1.700400E+01,+1.497100E+01,+3.525000E+01,+2.399000E+01,+1.944800E+01
-5.660286E-03,+2.154962E+00,+2.661000E+01,+1.699300E+01,+1.495700E+01,+3.524700E+01,+2.398900E+01,+1.944100E+01
-4.134968E-03,+2.159131E+00,+2.661700E+01,+1.698700E+01,+1.494800E+01,+3.524400E+01,+2.399500E+01,+1.943600E+01
+1.063320E-03,+2.158569E+00,+2.661200E+01,+1.697700E+01,+1.493700E+01,+3.523600E+01,+2.399700E+01,+1.943500E+01
-9.579705E-04,+2.164236E+00,+2.662100E+01,+1.697000E+01,+1.493000E+01,+3.523800E+01,+2.399600E+01,+1.943100E+01
-1.018791E-03,+2.154728E+00,+2.661900E+01,+1.695900E+01,+1.491900E+01,+3.523300E+01,+2.400000E+01,+1.942300E+01
-3.737254E-03,+2.159834E+00,+2.661200E+01,+1.694600E+01,+1.490700E+01,+3.522600E+01,+2.400300E+01,+1.941600E+01
-8.444236E-03,+2.152387E+00,+2.661900E+01,+1.694200E+01,+1.490100E+01,+3.522700E+01,+2.400400E+01,+1.941400E+01
-8.416167E-03,+2.156836E+00,+2.661100E+01,+1.693100E+01,+1.489400E+01,+3.522600E+01,+2.400900E+01,+1.941000E+01
-8.523774E-03,+2.171028E+00,+2.661600E+01,+1.692200E+01,+1.488200E+01,+3.521900E+01,+2.400900E+01,+1.940300E+01
-4.237892E-03,+2.165361E+00,+2.661700E+01,+1.691300E+01,+1.487500E+01,+3.521700E+01,+2.401000E+01,+1.940000E+01
-5.159648E-03,+2.156508E+00,+2.661400E+01,+1.690100E+01,+1.486500E+01,+3.521700E+01,+2.401100E+01,+1.939000E+01
-5.767894E-03,+2.169201E+00,+2.661600E+01,+1.689100E+01,+1.485300E+01,+3.521400E+01,+2.401400E+01,+1.938700E+01
-6.025249E-03,+2.157304E+00,+2.661300E+01,+1.687900E+01,+1.484800E+01,+3.521700E+01,+2.401600E+01,+1.938300E+01
-9.626360E-04,+2.154213E+00,+2.661400E+01,+1.687200E+01,+1.483400E+01,+3.521100E+01,+2.401800E+01,+1.937600E+01
-3.119640E-03,+2.160536E+00,+2.661100E+01,+1.686400E+01,+1.483100E+01,+3.520900E+01,+2.402000E+01,+1.937000E+01
-4.556068E-03,+2.163206E+00,+2.660300E+01,+1.685600E+01,+1.482100E+01,+3.520400E+01,+2.402000E+01,+1.936200E+01
-5.945691E-03,+2.161848E+00,+2.660600E+01,+1.684400E+01,+1.481700E+01,+3.520400E+01,+2.402200E+01,+1.935500E+01
-4.612205E-03,+2.169155E+00,+2.660200E+01,+1.683800E+01,+1.480500E+01,+3.519900E+01,+2.402200E+01,+1.935100E+01
-7.209006E-03,+2.157164E+00,+2.660900E+01,+1.683100E+01,+1.480000E+01,+3.519800E+01,+2.402400E+01,+1.934700E+01
-7.157536E-03,+2.157351E+00,+2.660200E+01,+1.681700E+01,+1.479700E+01,+3.519600E+01,+2.402900E+01,+1.933900E+01
-4.265979E-03,+2.152667E+00,+2.659900E+01,+1.681000E+01,+1.478600E+01,+3.519500E+01,+2.402900E+01,+1.933500E+01
-8.308560E-03,+2.159412E+00,+2.660400E+01,+1.680100E+01,+1.477700E+01,+3.519200E+01,+2.403200E+01,+1.932900E+01
-6.567989E-03,+2.161286E+00,+2.659800E+01,+1.679000E+01,+1.477200E+01,+3.518900E+01,+2.403100E+01,+1.932400E+01
-6.343406E-03,+2.158850E+00,+2.660300E+01,+1.678500E+01,+1.476200E+01,+3.519000E+01,+2.403500E+01,+1.931900E+01
-4.869560E-03,+2.168265E+00,+2.659800E+01,+1.677400E+01,+1.475500E+01,+3.518300E+01,+2.403600E+01,+1.931200E+01
-2.881003E-03,+2.162972E+00,+2.660000E+01,+1.676400E+01,+1.474600E+01,+3.518200E+01,+2.403800E+01,+1.930600E+01
-7.265162E-03,+2.169155E+00,+2.659200E+01,+1.675100E+01,+1.474200E+01,+3.518200E+01,+2.404100E+01,+1.930000E+01
-6.198361E-03,+2.160349E+00,+2.659300E+01,+1.674700E+01,+1.473700E+01,+3.518000E+01,+2.403900E+01,+1.929600E+01
-7.358735E-03,+2.162784E+00,+2.660100E+01,+1.673900E+01,+1.473300E+01,+3.517600E+01,+2.404500E+01,+1.929100E+01
-6.348090E-03,+2.159646E+00,+2.660200E+01,+1.673200E+01,+1.472900E+01,+3.517400E+01,+2.404500E+01,+1.928600E+01
-5.950375E-03,+2.161567E+00,+2.659900E+01,+1.672300E+01,+1.472000E+01,+3.517600E+01,+2.404900E+01,+1.928100E+01
-4.312765E-03,+2.161707E+00,+2.659900E+01,+1.671400E+01,+1.471600E+01,+3.517600E+01,+2.404700E+01,+1.927700E+01
-8.448920E-03,+2.158195E+00,+2.659000E+01,+1.670300E+01,+1.470800E+01,+3.516900E+01,+2.404800E+01,+1.926900E+01
-4.425058E-03,+2.161614E+00,+2.660100E+01,+1.669800E+01,+1.470700E+01,+3.516800E+01,+2.405000E+01,+1.926700E+01
-2.764027E-03,+2.159740E+00,+2.660000E+01,+1.669200E+01,+1.469800E+01,+3.516800E+01,+2.405200E+01,+1.926400E+01
-4.832123E-03,+2.164658E+00,+2.659800E+01,+1.667900E+01,+1.469300E+01,+3.516800E+01,+2.405300E+01,+1.925800E+01
-8.986995E-03,+2.167562E+00,+2.659000E+01,+1.667000E+01,+1.468300E+01,+3.516400E+01,+2.405300E+01,+1.925300E+01
-5.585432E-03,+2.160677E+00,+2.659400E+01,+1.666400E+01,+1.467900E+01,+3.516300E+01,+2.405300E+01,+1.925100E+01
-7.770484E-03,+2.175291E+00,+2.659600E+01,+1.665500E+01,+1.467200E+01,+3.516100E+01,+2.405600E+01,+1.924500E+01
-1.692541E-03,+2.164471E+00,+2.659800E+01,+1.664700E+01,+1.467200E+01,+3.515900E+01,+2.405800E+01,+1.924200E+01
-7.096715E-03,+2.167000E+00,+2.659900E+01,+1.664400E+01,+1.466300E+01,+3.515800E+01,+2.406100E+01,+1.923700E+01
-1.040939E-02,+2.178850E+00,+2.659400E+01,+1.663300E+01,+1.465700E+01,+3.515400E+01,+2.406100E+01,+1.923300E+01
-5.211119E-03,+2.159178E+00,+2.659800E+01,+1.662600E+01,+1.465300E+01,+3.515600E+01,+2.406200E+01,+1.922800E+01
-1.014268E-02,+2.160068E+00,+2.659500E+01,+1.661900E+01,+1.464400E+01,+3.515300E+01,+2.406300E+01,+1.922500E+01
-1.038130E-02,+2.159506E+00,+2.659600E+01,+1.661100E+01,+1.463800E+01,+3.515500E+01,+2.406200E+01,+1.922100E+01
-1.251957E-02,+2.165173E+00,+2.659000E+01,+1.660100E+01,+1.463700E+01,+3.514900E+01,+2.406300E+01,+1.921300E+01
-7.616072E-03,+2.168967E+00,+2.659500E+01,+1.659500E+01,+1.463000E+01,+3.515300E+01,+2.406400E+01,+1.920900E+01
-6.937636E-03,+2.159693E+00,+2.659000E+01,+1.658400E+01,+1.461900E+01,+3.514800E+01,+2.406500E+01,+1.920400E+01
-8.813882E-03,+2.169670E+00,+2.659300E+01,+1.657800E+01,+1.461600E+01,+3.514900E+01,+2.406400E+01,+1.920100E+01
-1.075095E-02,+2.169998E+00,+2.659100E+01,+1.657100E+01,+1.461000E+01,+3.514600E+01,+2.406400E+01,+1.919800E+01
-5.374882E-03,+2.163628E+00,+2.659200E+01,+1.656700E+01,+1.460800E+01,+3.514200E+01,+2.406400E+01,+1.919200E+01
-1.438178E-02,+2.175150E+00,+2.659500E+01,+1.656000E+01,+1.460300E+01,+3.514400E+01,+2.406600E+01,+1.918800E+01
-8.313225E-03,+2.160021E+00,+2.660100E+01,+1.655500E+01,+1.460100E+01,+3.514300E+01,+2.406500E+01,+1.918300E+01
-9.436162E-03,+2.171965E+00,+2.659200E+01,+1.654800E+01,+1.459200E+01,+3.514200E+01,+2.406400E+01,+1.917800E+01
-6.923584E-03,+2.174494E+00,+2.659200E+01,+1.654300E+01,+1.458800E+01,+3.514100E+01,+2.406200E+01,+1.917300E+01
-7.288546E-03,+2.162223E+00,+2.659700E+01,+1.653800E+01,+1.458200E+01,+3.514300E+01,+2.406300E+01,+1.916800E+01
-7.494411E-03,+2.166344E+00,+2.659300E+01,+1.653200E+01,+1.457500E+01,+3.514100E+01,+2.405900E+01,+1.916300E+01
-4.476529E-03,+2.164658E+00,+2.659000E+01,+1.652400E+01,+1.457000E+01,+3.513900E+01,+2.405800E+01,+1.915600E+01
-8.607998E-03,+2.167562E+00,+2.659100E+01,+1.651600E+01,+1.457100E+01,+3.513900E+01,+2.405600E+01,+1.915200E+01
-8.200933E-03,+2.167562E+00,+2.660200E+01,+1.651400E+01,+1.456300E+01,+3.514100E+01,+2.405700E+01,+1.914700E+01
-6.993773E-03,+2.165689E+00,+2.659000E+01,+1.650600E+01,+1.455900E+01,+3.513600E+01,+2.405300E+01,+1.914200E+01
-8.710940E-03,+2.168780E+00,+2.659200E+01,+1.649800E+01,+1.455200E+01,+3.513600E+01,+2.404900E+01,+1.913600E+01
-1.017075E-02,+2.167656E+00,+2.659300E+01,+1.649200E+01,+1.454200E+01,+3.514400E+01,+2.405100E+01,+1.913000E+01
-7.260478E-03,+2.161520E+00,+2.658900E+01,+1.648400E+01,+1.453600E+01,+3.514100E+01,+2.404900E+01,+1.912700E+01
-6.189012E-03,+2.158850E+00,+2.659200E+01,+1.647900E+01,+1.452900E+01,+3.514500E+01,+2.405100E+01,+1.912300E+01
-1.088662E-02,+2.163206E+00,+2.659100E+01,+1.647100E+01,+1.452700E+01,+3.514400E+01,+2.404900E+01,+1.911700E+01
-9.160108E-03,+2.162878E+00,+2.659300E+01,+1.646600E+01,+1.452300E+01,+3.514700E+01,+2.405100E+01,+1.911000E+01
-6.553955E-03,+2.173323E+00,+2.658600E+01,+1.645500E+01,+1.450900E+01,+3.514600E+01,+2.405100E+01,+1.910700E+01
-9.618643E-03,+2.161098E+00,+2.658400E+01,+1.645000E+01,+1.450800E+01,+3.515000E+01,+2.405100E+01,+1.910000E+01
-9.838561E-03,+2.162738E+00,+2.658400E+01,+1.644200E+01,+1.449900E+01,+3.514800E+01,+2.405100E+01,+1.909500E+01
-1.156039E-02,+2.167656E+00,+2.658200E+01,+1.643500E+01,+1.449200E+01,+3.515200E+01,+2.405300E+01,+1.909100E+01
-6.427629E-03,+2.157960E+00,+2.658700E+01,+1.642800E+01,+1.448800E+01,+3.515200E+01,+2.405600E+01,+1.908300E+01
-7.756432E-03,+2.165454E+00,+2.658300E+01,+1.642000E+01,+1.448300E+01,+3.515500E+01,+2.405900E+01,+1.908000E+01
-1.334307E-02,+2.176789E+00,+2.658200E+01,+1.641800E+01,+1.447200E+01,+3.515400E+01,+2.406000E+01,+1.907500E+01
-1.165865E-02,+2.167937E+00,+2.658300E+01,+1.641000E+01,+1.446800E+01,+3.515200E+01,+2.406200E+01,+1.906800E+01
-9.258365E-03,+2.162457E+00,+2.658200E+01,+1.640300E+01,+1.446300E+01,+3.515500E+01,+2.406400E+01,+1.906600E+01
-1.129369E-02,+2.172293E+00,+2.658600E+01,+1.639900E+01,+1.445900E+01,+3.515500E+01,+2.406800E+01,+1.905800E+01
-9.511036E-03,+2.170653E+00,+2.658300E+01,+1.639000E+01,+1.445100E+01,+3.516000E+01,+2.406900E+01,+1.905300E+01
-1.040939E-02,+2.177866E+00,+2.658500E+01,+1.639000E+01,+1.444600E+01,+3.515900E+01,+2.406900E+01,+1.905100E+01
-8.299191E-03,+2.155431E+00,+2.658200E+01,+1.638000E+01,+1.444300E+01,+3.515600E+01,+2.407300E+01,+1.904800E+01
-9.670115E-03,+2.165642E+00,+2.658400E+01,+1.637600E+01,+1.443600E+01,+3.515900E+01,+2.407300E+01,+1.904200E+01
-9.838561E-03,+2.161942E+00,+2.659100E+01,+1.637000E+01,+1.443400E+01,+3.516200E+01,+2.407300E+01,+1.903800E+01
-1.295939E-02,+2.168405E+00,+2.658800E+01,+1.636400E+01,+1.442700E+01,+3.516300E+01,+2.407500E+01,+1.903600E+01
-1.072755E-02,+2.178803E+00,+2.659400E+01,+1.636100E+01,+1.442200E+01,+3.516300E+01,+2.407800E+01,+1.903100E+01
-7.644140E-03,+2.139506E+00,+2.658800E+01,+1.635200E+01,+1.441800E+01,+3.516300E+01,+2.407900E+01,+1.902800E+01
-8.851300E-03,+2.140630E+00,+2.659000E+01,+1.635000E+01,+1.441100E+01,+3.516200E+01,+2.407800E+01,+1.902200E+01
-6.095419E-03,+2.152199E+00,+2.659600E+01,+1.634100E+01,+1.440700E+01,+3.516500E+01,+2.408200E+01,+1.902000E+01
-5.941025E-03,+2.127187E+00,+2.659300E+01,+1.633300E+01,+1.440200E+01,+3.516400E+01,+2.407900E+01,+1.901800E+01
-1.006783E-02,+2.130653E+00,+2.659400E+01,+1.632600E+01,+1.439300E+01,+3.516100E+01,+2.408200E+01,+1.901400E+01
-6.348090E-03,+2.137960E+00,+2.660400E+01,+1.632200E+01,+1.438700E+01,+3.516700E+01,+2.408300E+01,+1.901200E+01
-8.762411E-03,+2.152199E+00,+2.660400E+01,+1.631700E+01,+1.438500E+01,+3.516900E+01,+2.408600E+01,+1.901000E+01
-9.052500E-03,+2.152012E+00,+2.659900E+01,+1.631000E+01,+1.437800E+01,+3.516500E+01,+2.408700E+01,+1.900600E+01
-7.602037E-03,+2.135197E+00,+2.660900E+01,+1.630400E+01,+1.437000E+01,+3.516700E+01,+2.408800E+01,+1.900300E+01
-5.197066E-03,+2.138054E+00,+2.661100E+01,+1.629800E+01,+1.436500E+01,+3.516700E+01,+2.408800E+01,+1.899700E+01
-6.034599E-03,+2.139599E+00,+2.660400E+01,+1.628900E+01,+1.436200E+01,+3.516700E+01,+2.408700E+01,+1.899600E+01
-9.988271E-03,+2.152667E+00,+2.661500E+01,+1.628400E+01,+1.436000E+01,+3.516900E+01,+2.408900E+01,+1.899300E+01
-9.192860E-03,+2.145688E+00,+2.660800E+01,+1.628000E+01,+1.434900E+01,+3.516400E+01,+2.409000E+01,+1.898600E+01
-1.280812E-03,+2.139178E+00,+2.661300E+01,+1.627600E+01,+1.434700E+01,+3.516600E+01,+2.409200E+01,+1.898700E+01
-6.942302E-03,+2.137820E+00,+2.661300E+01,+1.627000E+01,+1.434000E+01,+3.516700E+01,+2.409300E+01,+1.898200E+01
-6.451013E-03,+2.131777E+00,+2.661600E+01,+1.626700E+01,+1.433600E+01,+3.516600E+01,+2.409400E+01,+1.897900E+01
-7.924878E-03,+2.135806E+00,+2.660800E+01,+1.625800E+01,+1.432900E+01,+3.516400E+01,+2.409500E+01,+1.897400E+01
-9.155442E-03,+2.135618E+00,+2.661700E+01,+1.625400E+01,+1.432700E+01,+3.516700E+01,+2.409800E+01,+1.897200E+01
-3.592209E-03,+2.136789E+00,+2.661800E+01,+1.625100E+01,+1.432500E+01,+3.516400E+01,+2.409700E+01,+1.896900E+01
-6.268551E-03,+2.149951E+00,+2.661800E+01,+1.624400E+01,+1.431900E+01,+3.516100E+01,+2.409900E+01,+1.897000E+01
-6.029915E-03,+2.130466E+00,+2.661400E+01,+1.624000E+01,+1.432200E+01,+3.516400E+01,+2.409900E+01,+1.897800E+01
-8.991679E-03,+2.147702E+00,+2.662100E+01,+1.623800E+01,+1.432700E+01,+3.516400E+01,+2.410000E+01,+1.900200E+01
-5.838084E-03,+2.138288E+00,+2.662400E+01,+1.624000E+01,+1.433700E+01,+3.516200E+01,+2.409800E+01,+1.903900E+01
-1.255232E-02,+2.131496E+00,+2.661900E+01,+1.623700E+01,+1.435400E+01,+3.516200E+01,+2.410200E+01,+1.908800E+01
-9.482949E-03,+2.129763E+00,+2.663000E+01,+1.624500E+01,+1.438400E+01,+3.516000E+01,+2.410300E+01,+1.914300E+01
-9.211578E-03,+2.130934E+00,+2.663500E+01,+1.625000E+01,+1.441500E+01,+3.516200E+01,+2.410500E+01,+1.920500E+01
-1.243068E-02,+2.136040E+00,+2.662900E+01,+1.625400E+01,+1.445100E+01,+3.516000E+01,+2.410500E+01,+1.926900E+01
-1.128902E-02,+2.128920E+00,+2.663900E+01,+1.626800E+01,+1.449700E+01,+3.515600E+01,+2.410900E+01,+1.933800E+01
-1.547196E-02,+2.138897E+00,+2.664100E+01,+1.627900E+01,+1.454000E+01,+3.515500E+01,+2.410800E+01,+1.940500E+01
-1.175223E-02,+2.131777E+00,+2.664300E+01,+1.629600E+01,+1.458100E+01,+3.515600E+01,+2.411000E+01,+1.947600E+01
-9.763688E-03,+2.136555E+00,+2.664500E+01,+1.631400E+01,+1.463000E+01,+3.515600E+01,+2.411000E+01,+1.954000E+01
-1.253360E-02,+2.136227E+00,+2.664800E+01,+1.632900E+01,+1.467900E+01,+3.515500E+01,+2.411300E+01,+1.960500E+01
-1.101297E-02,+2.134541E+00,+2.664500E+01,+1.634800E+01,+1.472400E+01,+3.515500E+01,+2.411300E+01,+1.967100E+01
-1.076030E-02,+2.132152E+00,+2.665300E+01,+1.636800E+01,+1.477500E+01,+3.515300E+01,+2.411400E+01,+1.973400E+01
-9.394060E-03,+2.142738E+00,+2.665000E+01,+1.639200E+01,+1.482100E+01,+3.515000E+01,+2.411400E+01,+1.979100E+01
-1.388581E-02,+2.143159E+00,+2.665300E+01,+1.641600E+01,+1.486900E+01,+3.514700E+01,+2.411700E+01,+1.984300E+01
-1.213122E-02,+2.140817E+00,+2.666500E+01,+1.644000E+01,+1.491600E+01,+3.514800E+01,+2.411700E+01,+1.989700E+01
-7.906160E-03,+2.129435E+00,+2.666000E+01,+1.646500E+01,+1.496300E+01,+3.514800E+01,+2.411800E+01,+1.994200E+01
-1.064332E-02,+2.139927E+00,+2.667000E+01,+1.648900E+01,+1.500600E+01,+3.514800E+01,+2.412000E+01,+1.998400E+01
-3.915051E-03,+2.135665E+00,+2.667500E+01,+1.651600E+01,+1.504400E+01,+3.515100E+01,+2.411800E+01,+2.002200E+01
-7.513130E-03,+2.139880E+00,+2.667400E+01,+1.653700E+01,+1.508000E+01,+3.514600E+01,+2.411900E+01,+2.005700E+01
-1.336645E-02,+2.144330E+00,+2.667500E+01,+1.655900E+01,+1.511300E+01,+3.514400E+01,+2.411900E+01,+2.008700E+01
-1.005378E-02,+2.126859E+00,+2.667800E+01,+1.658700E+01,+1.514700E+01,+3.514500E+01,+2.412400E+01,+2.011600E+01
-1.270205E-02,+2.125735E+00,+2.668500E+01,+1.660800E+01,+1.517700E+01,+3.514600E+01,+2.412400E+01,+2.014200E+01
-7.639474E-03,+2.136836E+00,+2.669200E+01,+1.663000E+01,+1.520000E+01,+3.514600E+01,+2.412700E+01,+2.016200E+01
-1.149957E-02,+2.127421E+00,+2.668700E+01,+1.664900E+01,+1.522300E+01,+3.514600E+01,+2.413000E+01,+2.018300E+01
-1.178498E-02,+2.134494E+00,+2.668700E+01,+1.666700E+01,+1.524500E+01,+3.514600E+01,+2.413000E+01,+2.020100E+01
-1.131241E-02,+2.129716E+00,+2.669300E+01,+1.668900E+01,+1.526700E+01,+3.514800E+01,+2.412900E+01,+2.021500E+01
-1.130772E-02,+2.130934E+00,+2.670300E+01,+1.670800E+01,+1.528700E+01,+3.514500E+01,+2.413600E+01,+2.022900E+01
-1.274415E-02,+2.134213E+00,+2.670700E+01,+1.672500E+01,+1.530600E+01,+3.515000E+01,+2.413900E+01,+2.024200E+01
-1.456893E-02,+2.136976E+00,+2.671500E+01,+1.674400E+01,+1.532200E+01,+3.515300E+01,+2.413900E+01,+2.025100E+01
-1.408232E-02,+2.127984E+00,+2.671600E+01,+1.676200E+01,+1.533400E+01,+3.515400E+01,+2.414100E+01,+2.025700E+01
-9.768372E-03,+2.132480E+00,+2.672200E+01,+1.677200E+01,+1.534700E+01,+3.516000E+01,+2.414100E+01,+2.026600E+01
-9.712216E-03,+2.069061E+00,+2.672500E+01,+1.678600E+01,+1.536000E+01,+3.515900E+01,+2.414300E+01,+2.027000E+01
-2.254020E-03,+2.037960E+00,+2.671700E+01,+1.679800E+01,+1.537300E+01,+3.516100E+01,+2.414400E+01,+2.027100E+01
+7.685660E-04,+2.015290E+00,+2.672100E+01,+1.680900E+01,+1.537500E+01,+3.516400E+01,+2.414600E+01,+2.027300E+01
-4.949098E-03,+2.030372E+00,+2.673300E+01,+1.682300E+01,+1.537600E+01,+3.517400E+01,+2.414500E+01,+2.027400E+01
-4.462475E-03,+2.022784E+00,+2.673700E+01,+1.683200E+01,+1.537700E+01,+3.517300E+01,+2.414300E+01,+2.027100E+01
-6.491439E-04,+2.023393E+00,+2.673500E+01,+1.683900E+01,+1.537000E+01,+3.518100E+01,+2.414200E+01,+2.026700E+01
-2.675119E-03,+2.026156E+00,+2.673200E+01,+1.684300E+01,+1.536500E+01,+3.517800E+01,+2.413900E+01,+2.026300E+01
-3.961837E-03,+2.020910E+00,+2.673400E+01,+1.684600E+01,+1.535600E+01,+3.518200E+01,+2.413600E+01,+2.025700E+01
-4.780651E-03,+2.027000E+00,+2.673600E+01,+1.685200E+01,+1.535200E+01,+3.518300E+01,+2.413500E+01,+2.024500E+01
-1.907776E-03,+2.023908E+00,+2.673200E+01,+1.685200E+01,+1.534600E+01,+3.518100E+01,+2.413300E+01,+2.023700E+01
-4.579451E-03,+2.021894E+00,+2.672800E+01,+1.685100E+01,+1.533600E+01,+3.518300E+01,+2.413000E+01,+2.022500E+01
-3.263028E-04,+2.024704E+00,+2.673400E+01,+1.685600E+01,+1.532500E+01,+3.518500E+01,+2.413000E+01,+2.021400E+01
-5.880185E-03,+2.029482E+00,+2.672600E+01,+1.685500E+01,+1.531200E+01,+3.518400E+01,+2.412800E+01,+2.020300E+01
-2.698522E-03,+2.028124E+00,+2.672700E+01,+1.685500E+01,+1.530500E+01,+3.518300E+01,+2.412600E+01,+2.018800E+01
-1.056209E-03,+2.017726E+00,+2.672800E+01,+1.685100E+01,+1.529100E+01,+3.518400E+01,+2.412500E+01,+2.017500E+01
-1.659789E-03,+2.024330E+00,+2.672200E+01,+1.684700E+01,+1.527800E+01,+3.518500E+01,+2.412200E+01,+2.015900E+01
-1.280812E-03,+2.022550E+00,+2.672000E+01,+1.684400E+01,+1.526500E+01,+3.518400E+01,+2.412300E+01,+2.014500E+01
+1.100757E-03,+2.028498E+00,+2.671400E+01,+1.683900E+01,+1.525100E+01,+3.518500E+01,+2.412100E+01,+2.012800E+01
-2.679803E-03,+2.030372E+00,+2.671700E+01,+1.683700E+01,+1.523900E+01,+3.518800E+01,+2.411900E+01,+2.011300E+01
-6.210757E-04,+2.021988E+00,+2.671500E+01,+1.683000E+01,+1.522400E+01,+3.518900E+01,+2.411400E+01,+2.009100E+01
+1.835347E-03,+2.022597E+00,+2.671000E+01,+1.682300E+01,+1.521100E+01,+3.519200E+01,+2.411400E+01,+2.007000E+01
+6.281869E-04,+2.027140E+00,+2.669800E+01,+1.681200E+01,+1.519000E+01,+3.519400E+01,+2.411300E+01,+2.004900E+01
+1.222418E-03,+2.021800E+00,+2.669600E+01,+1.680600E+01,+1.517100E+01,+3.520000E+01,+2.411000E+01,+2.002900E+01
-1.870357E-03,+2.033370E+00,+2.669900E+01,+1.679900E+01,+1.515400E+01,+3.520000E+01,+2.411300E+01,+2.001100E+01
-2.609613E-03,+2.026297E+00,+2.669000E+01,+1.679100E+01,+1.513900E+01,+3.520200E+01,+2.410900E+01,+1.999000E+01
-1.322913E-03,+2.021847E+00,+2.668300E+01,+1.678100E+01,+1.512400E+01,+3.520400E+01,+2.410800E+01,+1.997400E+01
-2.941843E-03,+2.019084E+00,+2.668700E+01,+1.677000E+01,+1.511200E+01,+3.520500E+01,+2.410400E+01,+1.996100E+01
-8.643782E-04,+2.013932E+00,+2.667700E+01,+1.676200E+01,+1.509600E+01,+3.521000E+01,+2.410300E+01,+1.994200E+01
+8.808575E-04,+2.021894E+00,+2.666700E+01,+1.675100E+01,+1.507900E+01,+3.520800E+01,+2.410200E+01,+1.992800E+01
-7.831631E-05,+2.020348E+00,+2.666400E+01,+1.674000E+01,+1.506500E+01,+3.521300E+01,+2.410100E+01,+1.991400E+01
-3.980556E-03,+2.029529E+00,+2.666000E+01,+1.673400E+01,+1.505600E+01,+3.521200E+01,+2.409600E+01,+1.990600E+01
-4.537350E-03,+2.031449E+00,+2.665700E+01,+1.672100E+01,+1.504500E+01,+3.521200E+01,+2.409400E+01,+1.989700E+01
-3.770006E-03,+2.022315E+00,+2.665600E+01,+1.671300E+01,+1.503100E+01,+3.521500E+01,+2.409100E+01,+1.988900E+01
-6.048633E-03,+2.030138E+00,+2.665200E+01,+1.670600E+01,+1.502100E+01,+3.521400E+01,+2.408600E+01,+1.988100E+01
-2.249336E-03,+2.023627E+00,+2.664900E+01,+1.669700E+01,+1.501400E+01,+3.520700E+01,+2.408300E+01,+1.987500E+01
-1.749583E-05,+2.018662E+00,+2.664700E+01,+1.669200E+01,+1.500700E+01,+3.521000E+01,+2.408100E+01,+1.986900E+01
-2.327296E-04,+2.025079E+00,+2.664600E+01,+1.668100E+01,+1.499700E+01,+3.520900E+01,+2.407500E+01,+1.986600E+01
-1.748697E-03,+2.019271E+00,+2.664200E+01,+1.667200E+01,+1.499300E+01,+3.520700E+01,+2.407500E+01,+1.985800E+01
-2.932474E-03,+2.016836E+00,+2.665300E+01,+1.667100E+01,+1.499000E+01,+3.520500E+01,+2.407100E+01,+1.985400E+01
-1.042175E-03,+2.034072E+00,+2.664100E+01,+1.666100E+01,+1.498500E+01,+3.520500E+01,+2.406800E+01,+1.985300E+01
-2.473919E-03,+2.022035E+00,+2.664800E+01,+1.665700E+01,+1.498000E+01,+3.520100E+01,+2.406600E+01,+1.984700E+01
-4.106882E-03,+2.028873E+00,+2.664100E+01,+1.664800E+01,+1.497500E+01,+3.520200E+01,+2.406300E+01,+1.984200E+01
-8.768495E-05,+2.023112E+00,+2.664100E+01,+1.664400E+01,+1.496800E+01,+3.519800E+01,+2.406000E+01,+1.983800E+01
-2.366312E-03,+2.017070E+00,+2.664600E+01,+1.664000E+01,+1.496500E+01,+3.519600E+01,+2.405500E+01,+1.983700E+01
-3.054134E-03,+2.018100E+00,+2.664400E+01,+1.663100E+01,+1.495700E+01,+3.519400E+01,+2.405200E+01,+1.983300E+01
-1.790800E-03,+2.025126E+00,+2.663800E+01,+1.662500E+01,+1.495500E+01,+3.519300E+01,+2.405200E+01,+1.982700E+01
