221(),222(),301(C),303(C),304(C),305(C),306(C),308(C)
-6.404227E-03,+2.908690E+00,+2.664100E+01,+1.571300E+01,+1.408900E+01,+3.513700E+01,+2.396000E+01,+1.951500E+01
-5.126895E-03,+2.916325E+00,+2.663800E+01,+1.571500E+01,+1.408400E+01,+3.513400E+01,+2.395800E+01,+1.950800E+01
-6.422945E-03,+2.918011E+00,+2.664400E+01,+1.571900E+01,+1.408300E+01,+3.513300E+01,+2.396000E+01,+1.950600E+01
-6.535237E-03,+2.921524E+00,+2.663300E+01,+1.571500E+01,+1.407800E+01,+3.513200E+01,+2.395500E+01,+1.950700E+01
-5.463771E-03,+2.918995E+00,+2.664700E+01,+1.571400E+01,+1.407600E+01,+3.513600E+01,+2.395700E+01,+1.950400E+01
-4.055410E-03,+2.928222E+00,+2.664100E+01,+1.570900E+01,+1.407400E+01,+3.513300E+01,+2.395600E+01,+1.950500E+01
-3.807443E-03,+2.919744E+00,+2.665000E+01,+1.571100E+01,+1.407700E+01,+3.513200E+01,+2.395600E+01,+1.950000E+01
-6.348090E-03,+2.912250E+00,+2.664100E+01,+1.570800E+01,+1.408000E+01,+3.512700E+01,+2.395800E+01,+1.949800E+01
-8.388099E-03,+2.910751E+00,+2.663500E+01,+1.570100E+01,+1.407200E+01,+3.512800E+01,+2.395600E+01,+1.949100E+01
-7.719013E-03,+2.916887E+00,+2.663700E+01,+1.570300E+01,+1.407200E+01,+3.512600E+01,+2.395700E+01,+1.948900E+01
-6.624144E-03,+2.923164E+00,+2.663800E+01,+1.570900E+01,+1.406500E+01,+3.513300E+01,+2.395900E+01,+1.949300E+01
-9.178826E-03,+2.925599E+00,+2.664100E+01,+1.570700E+01,+1.405600E+01,+3.513000E+01,+2.396100E+01,+1.948700E+01
-8.144796E-03,+2.913374E+00,+2.663500E+01,+1.570600E+01,+1.405500E+01,+3.513300E+01,+2.396400E+01,+1.949200E+01
-4.719831E-03,+2.916793E+00,+2.663500E+01,+1.570400E+01,+1.405100E+01,+3.513300E+01,+2.396500E+01,+1.949400E+01
-4.757248E-03,+2.928409E+00,+2.664000E+01,+1.569800E+01,+1.406100E+01,+3.512900E+01,+2.397000E+01,+1.949200E+01
-5.800646E-03,+2.927145E+00,+2.663800E+01,+1.569800E+01,+1.405500E+01,+3.513000E+01,+2.396800E+01,+1.949800E+01
-4.425058E-03,+2.918948E+00,+2.663800E+01,+1.569500E+01,+1.406300E+01,+3.512900E+01,+2.397400E+01,+1.949500E+01
-7.447624E-03,+2.928737E+00,+2.664200E+01,+1.569000E+01,+1.406000E+01,+3.512400E+01,+2.397400E+01,+1.949700E+01
-6.801941E-03,+2.913421E+00,+2.664700E+01,+1.569800E+01,+1.406100E+01,+3.512600E+01,+2.397300E+01,+1.949700E+01
-5.295324E-03,+2.914545E+00,+2.663200E+01,+1.569700E+01,+1.405500E+01,+3.512400E+01,+2.397300E+01,+1.949800E+01
-4.382936E-03,+2.922929E+00,+2.664300E+01,+1.569900E+01,+1.406200E+01,+3.512500E+01,+2.397500E+01,+1.950000E+01
-5.931657E-03,+2.924756E+00,+2.663800E+01,+1.569600E+01,+1.405900E+01,+3.512200E+01,+2.397600E+01,+1.950000E+01
-7.583319E-03,+2.915576E+00,+2.664000E+01,+1.569600E+01,+1.405500E+01,+3.512600E+01,+2.397800E+01,+1.950300E+01
-1.077433E-02,+2.932625E+00,+2.664800E+01,+1.569500E+01,+1.406300E+01,+3.512600E+01,+2.398100E+01,+1.950900E+01
-6.783223E-03,+2.918620E+00,+2.664600E+01,+1.569500E+01,+1.405900E+01,+3.512300E+01,+2.398200E+01,+1.950500E+01
-6.029915E-03,+2.914358E+00,+2.664500E+01,+1.568900E+01,+1.405900E+01,+3.512600E+01,+2.398600E+01,+1.950800E+01
-9.497002E-03,+2.927285E+00,+2.664100E+01,+1.568900E+01,+1.406200E+01,+3.512500E+01,+2.399000E+01,+1.950700E+01
-6.722402E-03,+2.912250E+00,+2.665200E+01,+1.569100E+01,+1.406300E+01,+3.512700E+01,+2.399400E+01,+1.950600E+01
-8.392764E-03,+2.922508E+00,+2.664200E+01,+1.569400E+01,+1.406200E+01,+3.512800E+01,+2.399700E+01,+1.950500E+01
-4.967798E-03,+2.916840E+00,+2.664100E+01,+1.569500E+01,+1.406200E+01,+3.512700E+01,+2.400000E+01,+1.951000E+01
-4.537350E-03,+2.914217E+00,+2.664400E+01,+1.569500E+01,+1.406100E+01,+3.512800E+01,+2.400600E+01,+1.950800E+01
-8.491022E-03,+2.917449E+00,+2.663900E+01,+1.569200E+01,+1.406500E+01,+3.513300E+01,+2.400400E+01,+1.951100E+01
-3.830827E-03,+2.913936E+00,+2.664900E+01,+1.569500E+01,+1.406500E+01,+3.512700E+01,+2.400800E+01,+1.951500E+01
-5.112861E-03,+2.918527E+00,+2.664600E+01,+1.569000E+01,+1.406400E+01,+3.512800E+01,+2.401000E+01,+1.951100E+01
-1.024094E-02,+2.929487E+00,+2.664600E+01,+1.568700E+01,+1.406500E+01,+3.513300E+01,+2.401300E+01,+1.950200E+01
-2.469254E-03,+2.916419E+00,+2.664600E+01,+1.568900E+01,+1.406500E+01,+3.513300E+01,+2.401500E+01,+1.950700E+01
-5.941025E-03,+2.920962E+00,+2.664000E+01,+1.569000E+01,+1.406500E+01,+3.513200E+01,+2.401900E+01,+1.950800E+01
-5.538626E-03,+2.918667E+00,+2.664300E+01,+1.569100E+01,+1.406400E+01,+3.513200E+01,+2.402200E+01,+1.950600E+01
-1.014268E-02,+2.918058E+00,+2.664800E+01,+1.569500E+01,+1.406500E+01,+3.513600E+01,+2.402300E+01,+1.950400E+01
-5.992496E-03,+2.906489E+00,+2.665100E+01,+1.569200E+01,+1.406600E+01,+3.513800E+01,+2.402400E+01,+1.951000E+01
-9.871314E-03,+2.925693E+00,+2.665400E+01,+1.569600E+01,+1.406500E+01,+3.514100E+01,+2.402400E+01,+1.951200E+01
-1.057782E-02,+2.923257E+00,+2.664700E+01,+1.569200E+01,+1.406300E+01,+3.513600E+01,+2.402600E+01,+1.951500E+01
-6.586708E-03,+2.920822E+00,+2.665600E+01,+1.568700E+01,+1.406700E+01,+3.514200E+01,+2.402700E+01,+1.951600E+01
-8.556527E-03,+2.935295E+00,+2.665900E+01,+1.568900E+01,+1.406700E+01,+3.514400E+01,+2.402900E+01,+1.951600E+01
-6.385509E-03,+2.919229E+00,+2.665300E+01,+1.568800E+01,+1.406800E+01,+3.514700E+01,+2.403400E+01,+1.951500E+01
-9.108636E-03,+2.935482E+00,+2.665300E+01,+1.568900E+01,+1.406900E+01,+3.514900E+01,+2.403500E+01,+1.951000E+01
-5.342129E-03,+2.906723E+00,+2.664600E+01,+1.569400E+01,+1.406700E+01,+3.514700E+01,+2.403800E+01,+1.951500E+01
-5.917623E-03,+2.913374E+00,+2.665900E+01,+1.569400E+01,+1.407200E+01,+3.515500E+01,+2.404100E+01,+1.952000E+01
-7.134151E-03,+2.916840E+00,+2.665500E+01,+1.569500E+01,+1.407200E+01,+3.515500E+01,+2.404000E+01,+1.952100E+01
-9.314520E-03,+2.919650E+00,+2.666100E+01,+1.569800E+01,+1.407600E+01,+3.516100E+01,+2.404500E+01,+1.952600E+01
-9.309836E-03,+2.920025E+00,+2.666200E+01,+1.569900E+01,+1.407900E+01,+3.517000E+01,+2.404800E+01,+1.952400E+01
-7.012491E-03,+2.924475E+00,+2.665900E+01,+1.569700E+01,+1.407900E+01,+3.517100E+01,+2.404700E+01,+1.952900E+01
-6.998457E-03,+2.919932E+00,+2.666800E+01,+1.569800E+01,+1.408100E+01,+3.517400E+01,+2.405200E+01,+1.952700E+01
-5.926991E-03,+2.916887E+00,+2.666800E+01,+1.570100E+01,+1.408600E+01,+3.517900E+01,+2.405400E+01,+1.952800E+01
-5.356164E-03,+2.915435E+00,+2.666400E+01,+1.569900E+01,+1.408600E+01,+3.518100E+01,+2.405300E+01,+1.953100E+01
-8.528458E-03,+2.914967E+00,+2.667100E+01,+1.570900E+01,+1.408700E+01,+3.518400E+01,+2.405400E+01,+1.953300E+01
-8.734324E-03,+2.904803E+00,+2.667100E+01,+1.570300E+01,+1.409400E+01,+3.518300E+01,+2.405400E+01,+1.953700E+01
-9.286453E-03,+2.905786E+00,+2.666400E+01,+1.570200E+01,+1.408300E+01,+3.518700E+01,+2.405400E+01,+1.953300E+01
-7.124783E-03,+2.900119E+00,+2.667200E+01,+1.570400E+01,+1.409600E+01,+3.518600E+01,+2.405600E+01,+1.953600E+01
-7.499095E-03,+2.900775E+00,+2.666600E+01,+1.570500E+01,+1.408500E+01,+3.519500E+01,+2.405200E+01,+1.953600E+01
-6.937636E-03,+2.903960E+00,+2.666400E+01,+1.570600E+01,+1.409100E+01,+3.519500E+01,+2.405500E+01,+1.953900E+01
-7.723679E-03,+2.908784E+00,+2.666900E+01,+1.570500E+01,+1.408700E+01,+3.519700E+01,+2.405200E+01,+1.954000E+01
-8.958926E-03,+2.905318E+00,+2.666700E+01,+1.570500E+01,+1.409300E+01,+3.519700E+01,+2.405400E+01,+1.953800E+01
-8.678188E-03,+2.919323E+00,+2.666800E+01,+1.570300E+01,+1.409300E+01,+3.519800E+01,+2.405200E+01,+1.954500E+01
-8.495706E-03,+2.899089E+00,+2.666600E+01,+1.570600E+01,+1.408300E+01,+3.520300E+01,+2.405100E+01,+1.954100E+01
-6.151575E-03,+2.902461E+00,+2.667400E+01,+1.570300E+01,+1.409100E+01,+3.520400E+01,+2.405300E+01,+1.953500E+01
-9.075884E-03,+2.913515E+00,+2.667000E+01,+1.570200E+01,+1.408400E+01,+3.521000E+01,+2.405100E+01,+1.953800E+01
-6.904884E-03,+2.902976E+00,+2.667100E+01,+1.570200E+01,+1.408500E+01,+3.521100E+01,+2.405500E+01,+1.953200E+01
-8.668819E-03,+2.916372E+00,+2.666300E+01,+1.569900E+01,+1.407900E+01,+3.521600E+01,+2.405300E+01,+1.953200E+01
-7.719013E-03,+2.899089E+00,+2.666700E+01,+1.570100E+01,+1.408500E+01,+3.521400E+01,+2.405100E+01,+1.953300E+01
-7.438275E-03,+2.911548E+00,+2.666900E+01,+1.570000E+01,+1.408400E+01,+3.522200E+01,+2.404700E+01,+1.953900E+01
-8.701571E-03,+2.909955E+00,+2.666100E+01,+1.569600E+01,+1.408200E+01,+3.522100E+01,+2.404500E+01,+1.953000E+01
-6.975054E-03,+2.912156E+00,+2.667600E+01,+1.569500E+01,+1.408900E+01,+3.522400E+01,+2.404200E+01,+1.953800E+01
-6.998457E-03,+2.910423E+00,+2.667000E+01,+1.569900E+01,+1.407900E+01,+3.522200E+01,+2.403900E+01,+1.953400E+01
-7.017175E-03,+2.895482E+00,+2.666600E+01,+1.569900E+01,+1.408400E+01,+3.522400E+01,+2.403800E+01,+1.953100E+01
-6.778539E-03,+2.909065E+00,+2.667200E+01,+1.569800E+01,+1.407800E+01,+3.522700E+01,+2.403800E+01,+1.953100E+01
-9.824508E-03,+2.913093E+00,+2.666800E+01,+1.569800E+01,+1.407500E+01,+3.522500E+01,+2.404000E+01,+1.952600E+01
-1.042342E-02,+2.918105E+00,+2.666900E+01,+1.569300E+01,+1.407800E+01,+3.523100E+01,+2.404000E+01,+1.953600E+01
-6.469732E-03,+2.909299E+00,+2.666900E+01,+1.569900E+01,+1.407600E+01,+3.523300E+01,+2.404100E+01,+1.953100E+01
-5.346795E-03,+2.912672E+00,+2.666900E+01,+1.569200E+01,+1.408000E+01,+3.523100E+01,+2.403800E+01,+1.953600E+01
-3.433131E-03,+2.898480E+00,+2.667000E+01,+1.569800E+01,+1.407400E+01,+3.523900E+01,+2.403800E+01,+1.953000E+01
-3.681099E-03,+2.900212E+00,+2.666400E+01,+1.569300E+01,+1.408100E+01,+3.523400E+01,+2.403100E+01,+1.953300E+01
-8.603313E-03,+2.908971E+00,+2.667600E+01,+1.569700E+01,+1.407600E+01,+3.523900E+01,+2.403000E+01,+1.953300E+01
-6.998457E-03,+2.909627E+00,+2.667200E+01,+1.569600E+01,+1.408100E+01,+3.523500E+01,+2.402300E+01,+1.952400E+01
-6.937636E-03,+2.900166E+00,+2.666700E+01,+1.569400E+01,+1.407800E+01,+3.523300E+01,+2.401600E+01,+1.953100E+01
-6.334056E-03,+2.903257E+00,+2.667400E+01,+1.569800E+01,+1.408200E+01,+3.522900E+01,+2.401500E+01,+1.952600E+01
-7.723679E-03,+2.902648E+00,+2.668100E+01,+1.569500E+01,+1.407800E+01,+3.522300E+01,+2.401200E+01,+1.952600E+01
-1.044681E-02,+2.918995E+00,+2.667000E+01,+1.569900E+01,+1.407700E+01,+3.522300E+01,+2.400400E+01,+1.952700E+01
-9.618643E-03,+2.911828E+00,+2.668000E+01,+1.569500E+01,+1.408200E+01,+3.521600E+01,+2.400300E+01,+1.953000E+01
-7.068647E-03,+2.898573E+00,+2.667500E+01,+1.569700E+01,+1.407500E+01,+3.521700E+01,+2.399900E+01,+1.952700E+01
-5.501208E-03,+2.906723E+00,+2.667400E+01,+1.569300E+01,+1.407400E+01,+3.521400E+01,+2.399800E+01,+1.953000E+01
-9.333239E-03,+2.916231E+00,+2.667100E+01,+1.569200E+01,+1.407400E+01,+3.521300E+01,+2.399800E+01,+1.953100E+01
-7.059278E-03,+2.918527E+00,+2.667100E+01,+1.569300E+01,+1.407500E+01,+3.520400E+01,+2.399900E+01,+1.952800E+01
-8.790479E-03,+2.913140E+00,+2.668000E+01,+1.569400E+01,+1.407500E+01,+3.521200E+01,+2.399900E+01,+1.953000E+01
-6.605426E-03,+2.917309E+00,+2.667700E+01,+1.569200E+01,+1.406800E+01,+3.521200E+01,+2.399600E+01,+1.952400E+01
-6.811291E-03,+2.906911E+00,+2.668100E+01,+1.568300E+01,+1.407400E+01,+3.521000E+01,+2.399500E+01,+1.952500E+01
-6.970389E-03,+2.903023E+00,+2.666800E+01,+1.568600E+01,+1.406100E+01,+3.520600E+01,+2.399200E+01,+1.952300E+01
-6.741121E-03,+2.900306E+00,+2.667500E+01,+1.568300E+01,+1.406900E+01,+3.519900E+01,+2.399100E+01,+1.951800E+01
-1.009121E-02,+2.906630E+00,+2.667100E+01,+1.568400E+01,+1.406200E+01,+3.520400E+01,+2.398700E+01,+1.951600E+01
-5.945691E-03,+2.907473E+00,+2.667000E+01,+1.567800E+01,+1.406300E+01,+3.519900E+01,+2.398900E+01,+1.950800E+01
-9.136723E-03,+2.916325E+00,+2.668300E+01,+1.568300E+01,+1.405800E+01,+3.520100E+01,+2.398600E+01,+1.951100E+01
-4.392305E-03,+2.903163E+00,+2.667600E+01,+1.568300E+01,+1.405700E+01,+3.519900E+01,+2.398800E+01,+1.949800E+01
-5.145614E-03,+2.904288E+00,+2.667800E+01,+1.568000E+01,+1.405400E+01,+3.519700E+01,+2.398900E+01,+1.950100E+01
-6.446348E-03,+2.903632E+00,+2.667000E+01,+1.567700E+01,+1.404900E+01,+3.519600E+01,+2.398800E+01,+1.948900E+01
-6.058001E-03,+2.907941E+00,+2.668200E+01,+1.567600E+01,+1.405100E+01,+3.519900E+01,+2.398800E+01,+1.949200E+01
-7.442959E-03,+2.904943E+00,+2.667000E+01,+1.567700E+01,+1.404200E+01,+3.519800E+01,+2.398700E+01,+1.948600E+01
-6.493134E-03,+2.902273E+00,+2.667900E+01,+1.567100E+01,+1.404000E+01,+3.519500E+01,+2.398500E+01,+1.948700E+01
-4.724496E-03,+2.906864E+00,+2.666800E+01,+1.566900E+01,+1.404000E+01,+3.519200E+01,+2.398400E+01,+1.948600E+01
-5.917623E-03,+2.915107E+00,+2.666900E+01,+1.566800E+01,+1.403700E+01,+3.518300E+01,+2.398000E+01,+1.948000E+01
-4.396989E-03,+2.907145E+00,+2.667500E+01,+1.566400E+01,+1.402900E+01,+3.518500E+01,+2.398000E+01,+1.948300E+01
-8.331943E-03,+2.912859E+00,+2.667200E+01,+1.566600E+01,+1.402700E+01,+3.518600E+01,+2.397700E+01,+1.947800E+01
-6.525887E-03,+2.899885E+00,+2.667800E+01,+1.566300E+01,+1.402800E+01,+3.518200E+01,+2.397600E+01,+1.948000E+01
-5.491839E-03,+2.912437E+00,+2.666400E+01,+1.566300E+01,+1.402100E+01,+3.518100E+01,+2.397800E+01,+1.947600E+01
-4.153668E-03,+2.908737E+00,+2.667400E+01,+1.566000E+01,+1.402100E+01,+3.517600E+01,+2.397900E+01,+1.947600E+01
-7.971665E-03,+2.912016E+00,+2.667500E+01,+1.565800E+01,+1.402700E+01,+3.517400E+01,+2.397700E+01,+1.947600E+01
-3.507986E-03,+2.909768E+00,+2.666700E+01,+1.565600E+01,+1.402100E+01,+3.517000E+01,+2.397600E+01,+1.947400E+01
-6.507169E-03,+2.915341E+00,+2.666800E+01,+1.565200E+01,+1.402000E+01,+3.517100E+01,+2.397600E+01,+1.947700E+01
-6.750471E-03,+2.905459E+00,+2.667200E+01,+1.565600E+01,+1.402200E+01,+3.516700E+01,+2.398000E+01,+1.948000E+01
-5.000551E-03,+2.911922E+00,+2.667000E+01,+1.565300E+01,+1.401600E+01,+3.516600E+01,+2.398400E+01,+1.947600E+01
-3.222582E-03,+2.899978E+00,+2.666500E+01,+1.565300E+01,+1.401600E+01,+3.516100E+01,+2.398200E+01,+1.947200E+01
-6.680281E-03,+2.901618E+00,+2.666600E+01,+1.564800E+01,+1.402000E+01,+3.516200E+01,+2.398100E+01,+1.947700E+01
-3.512670E-03,+2.897262E+00,+2.667200E+01,+1.565000E+01,+1.401400E+01,+3.515900E+01,+2.398000E+01,+1.947600E+01
-4.761933E-03,+2.912765E+00,+2.667500E+01,+1.564400E+01,+1.402000E+01,+3.515800E+01,+2.398000E+01,+1.947400E+01
-6.142206E-03,+2.905037E+00,+2.666900E+01,+1.564500E+01,+1.401500E+01,+3.515600E+01,+2.398000E+01,+1.947600E+01
-7.704979E-03,+2.907800E+00,+2.666600E+01,+1.564200E+01,+1.401200E+01,+3.515100E+01,+2.398000E+01,+1.947100E+01
-6.006530E-03,+2.905037E+00,+2.666800E+01,+1.563900E+01,+1.401400E+01,+3.515000E+01,+2.398100E+01,+1.947500E+01
-8.037170E-03,+2.906723E+00,+2.667400E+01,+1.564500E+01,+1.401300E+01,+3.514700E+01,+2.398500E+01,+1.947400E+01
-8.004418E-03,+2.895388E+00,+2.668100E+01,+1.564300E+01,+1.401300E+01,+3.514600E+01,+2.398500E+01,+1.947300E+01
-7.297914E-03,+2.905178E+00,+2.667600E+01,+1.564500E+01,+1.401000E+01,+3.514100E+01,+2.398800E+01,+1.947900E+01
-1.154636E-02,+2.910658E+00,+2.668100E+01,+1.564200E+01,+1.401900E+01,+3.513900E+01,+2.398900E+01,+1.947500E+01
-7.658174E-03,+2.901758E+00,+2.668200E+01,+1.564300E+01,+1.400900E+01,+3.513900E+01,+2.398900E+01,+1.947500E+01
-7.424241E-03,+2.915295E+00,+2.668200E+01,+1.564400E+01,+1.401000E+01,+3.513300E+01,+2.399100E+01,+1.947600E+01
-6.011196E-03,+2.904756E+00,+2.668200E+01,+1.563600E+01,+1.401300E+01,+3.513500E+01,+2.399200E+01,+1.948200E+01
-6.989088E-03,+2.910704E+00,+2.667200E+01,+1.563800E+01,+1.401100E+01,+3.513400E+01,+2.399700E+01,+1.947700E+01
-6.043948E-03,+2.917309E+00,+2.667900E+01,+1.563900E+01,+1.400700E+01,+3.513700E+01,+2.400500E+01,+1.947900E+01
-5.145614E-03,+2.906020E+00,+2.668200E+01,+1.563900E+01,+1.400900E+01,+3.514000E+01,+2.400800E+01,+1.948100E+01
-1.118608E-02,+2.904381E+00,+2.668800E+01,+1.563200E+01,+1.401600E+01,+3.513900E+01,+2.401400E+01,+1.948400E+01
-4.387620E-03,+2.904006E+00,+2.667500E+01,+1.563500E+01,+1.400800E+01,+3.514600E+01,+2.401700E+01,+1.948900E+01
-6.890831E-03,+2.914452E+00,+2.668900E+01,+1.564400E+01,+1.401300E+01,+3.515300E+01,+2.402600E+01,+1.948400E+01
-8.397449E-03,+2.897543E+00,+2.667500E+01,+1.563700E+01,+1.401300E+01,+3.515900E+01,+2.402700E+01,+1.948700E+01
-4.771302E-03,+2.908925E+00,+2.668700E+01,+1.563800E+01,+1.401200E+01,+3.516400E+01,+2.403200E+01,+1.948300E+01
-8.673503E-03,+2.910985E+00,+2.667800E+01,+1.563400E+01,+1.401400E+01,+3.516800E+01,+2.403500E+01,+1.948700E+01
-5.576063E-03,+2.904475E+00,+2.667600E+01,+1.563900E+01,+1.401200E+01,+3.517000E+01,+2.404000E+01,+1.948300E+01
-7.770484E-03,+2.904334E+00,+2.668400E+01,+1.564000E+01,+1.402100E+01,+3.517400E+01,+2.404400E+01,+1.948400E+01
-7.700295E-03,+2.910798E+00,+2.668300E+01,+1.564300E+01,+1.401800E+01,+3.517900E+01,+2.404900E+01,+1.948500E+01
-6.713034E-03,+2.904334E+00,+2.668800E+01,+1.563800E+01,+1.402300E+01,+3.518200E+01,+2.404600E+01,+1.948400E+01
-7.349367E-03,+2.905365E+00,+2.668400E+01,+1.564500E+01,+1.401700E+01,+3.518200E+01,+2.404600E+01,+1.948300E+01
-7.138817E-03,+2.906348E+00,+2.668000E+01,+1.564200E+01,+1.402400E+01,+3.518000E+01,+2.404800E+01,+1.947700E+01
-9.791775E-03,+2.907707E+00,+2.668700E+01,+1.564300E+01,+1.402200E+01,+3.517900E+01,+2.404600E+01,+1.948800E+01
-4.392305E-03,+2.897028E+00,+2.668700E+01,+1.564300E+01,+1.402500E+01,+3.517900E+01,+2.404800E+01,+1.948200E+01
-6.207712E-03,+2.898761E+00,+2.668400E+01,+1.563800E+01,+1.402400E+01,+3.517700E+01,+2.404400E+01,+1.948800E+01
-6.380843E-03,+2.911032E+00,+2.667700E+01,+1.564300E+01,+1.402000E+01,+3.517700E+01,+2.404500E+01,+1.948000E+01
-5.398266E-03,+2.900166E+00,+2.668700E+01,+1.563600E+01,+1.402300E+01,+3.517800E+01,+2.404000E+01,+1.948800E+01
-5.679005E-03,+2.915810E+00,+2.668300E+01,+1.564400E+01,+1.401700E+01,+3.517200E+01,+2.403600E+01,+1.948300E+01
-7.812587E-03,+2.917402E+00,+2.668300E+01,+1.564000E+01,+1.401900E+01,+3.516900E+01,+2.403400E+01,+1.948300E+01
-7.943597E-03,+2.910751E+00,+2.668000E+01,+1.564000E+01,+1.401500E+01,+3.516700E+01,+2.402900E+01,+1.948800E+01
-6.277901E-03,+2.917356E+00,+2.667800E+01,+1.564000E+01,+1.401800E+01,+3.515800E+01,+2.402800E+01,+1.947600E+01
-2.534758E-03,+2.904475E+00,+2.669400E+01,+1.564000E+01,+1.401900E+01,+3.515500E+01,+2.402600E+01,+1.948500E+01
-5.964409E-03,+2.899276E+00,+2.668200E+01,+1.564100E+01,+1.401700E+01,+3.514700E+01,+2.402000E+01,+1.948300E+01
-3.741938E-03,+2.906770E+00,+2.668400E+01,+1.563400E+01,+1.401900E+01,+3.514800E+01,+2.401900E+01,+1.949000E+01
-6.516519E-03,+2.909346E+00,+2.668500E+01,+1.564500E+01,+1.402000E+01,+3.514400E+01,+2.401500E+01,+1.947900E+01
-9.459564E-03,+2.916419E+00,+2.668100E+01,+1.563600E+01,+1.401800E+01,+3.514100E+01,+2.401200E+01,+1.948200E+01
-1.052168E-02,+2.906114E+00,+2.668100E+01,+1.564500E+01,+1.401700E+01,+3.513700E+01,+2.401100E+01,+1.948200E+01
-7.850024E-03,+2.909206E+00,+2.668600E+01,+1.564100E+01,+1.402200E+01,+3.513500E+01,+2.401200E+01,+1.947900E+01
-4.453126E-03,+2.906255E+00,+2.668300E+01,+1.564000E+01,+1.401800E+01,+3.513400E+01,+2.400500E+01,+1.948400E+01
-6.670932E-03,+2.901946E+00,+2.669000E+01,+1.564400E+01,+1.401700E+01,+3.513500E+01,+2.400600E+01,+1.947700E+01
-8.402133E-03,+2.911875E+00,+2.669300E+01,+1.563600E+01,+1.401700E+01,+3.513600E+01,+2.400700E+01,+1.948100E+01
-1.057782E-02,+2.909393E+00,+2.668100E+01,+1.564400E+01,+1.401300E+01,+3.513300E+01,+2.400700E+01,+1.948300E+01
-9.688833E-03,+2.900166E+00,+2.667600E+01,+1.563400E+01,+1.401500E+01,+3.513300E+01,+2.400700E+01,+1.947800E+01
-6.867447E-03,+2.901102E+00,+2.667800E+01,+1.563600E+01,+1.401100E+01,+3.512800E+01,+2.400400E+01,+1.948500E+01
-7.798553E-03,+2.916840E+00,+2.667500E+01,+1.563400E+01,+1.401000E+01,+3.512800E+01,+2.401000E+01,+1.947800E+01
-8.495706E-03,+2.908878E+00,+2.668300E+01,+1.563400E+01,+1.400700E+01,+3.513300E+01,+2.400900E+01,+1.947900E+01
-7.204322E-03,+2.907379E+00,+2.667500E+01,+1.562900E+01,+1.401000E+01,+3.512800E+01,+2.400800E+01,+1.947800E+01
-7.082681E-03,+2.913608E+00,+2.668700E+01,+1.562900E+01,+1.400300E+01,+3.513200E+01,+2.400300E+01,+1.948100E+01
-8.781130E-03,+2.905786E+00,+2.668200E+01,+1.562800E+01,+1.400000E+01,+3.512900E+01,+2.400400E+01,+1.947300E+01
-6.670932E-03,+2.902367E+00,+2.668400E+01,+1.562600E+01,+1.400400E+01,+3.513100E+01,+2.400100E+01,+1.948200E+01
-7.059278E-03,+2.908409E+00,+2.668100E+01,+1.562600E+01,+1.399900E+01,+3.513000E+01,+2.400200E+01,+1.947600E+01
-9.497002E-03,+2.903538E+00,+2.667700E+01,+1.561900E+01,+1.400100E+01,+3.512400E+01,+2.399800E+01,+1.947600E+01
-8.004418E-03,+2.914967E+00,+2.668500E+01,+1.563000E+01,+1.399700E+01,+3.512800E+01,+2.399800E+01,+1.947700E+01
-9.230297E-03,+2.910189E+00,+2.667500E+01,+1.562100E+01,+1.399600E+01,+3.512000E+01,+2.399800E+01,+1.947200E+01
-5.356164E-03,+2.896044E+00,+2.668000E+01,+1.562300E+01,+1.399300E+01,+3.512500E+01,+2.399600E+01,+1.948000E+01
-8.739009E-03,+2.904241E+00,+2.667600E+01,+1.562500E+01,+1.399500E+01,+3.512300E+01,+2.399700E+01,+1.947100E+01
-8.668819E-03,+2.911828E+00,+2.668000E+01,+1.561500E+01,+1.399700E+01,+3.512400E+01,+2.399300E+01,+1.947900E+01
-8.598648E-03,+2.901477E+00,+2.667600E+01,+1.562300E+01,+1.399600E+01,+3.511800E+01,+2.399100E+01,+1.947200E+01
-1.043277E-02,+2.905318E+00,+2.668500E+01,+1.561400E+01,+1.400000E+01,+3.511700E+01,+2.399000E+01,+1.948200E+01
-1.116268E-02,+2.922367E+00,+2.668300E+01,+1.562300E+01,+1.399700E+01,+3.511900E+01,+2.398700E+01,+1.947600E+01
-8.112044E-03,+2.916091E+00,+2.668500E+01,+1.561800E+01,+1.400100E+01,+3.511400E+01,+2.399000E+01,+1.947400E+01
-1.055443E-02,+2.916185E+00,+2.667700E+01,+1.562200E+01,+1.399700E+01,+3.511600E+01,+2.398700E+01,+1.947300E+01
-1.094278E-02,+2.914311E+00,+2.668400E+01,+1.562000E+01,+1.400000E+01,+3.511500E+01,+2.399000E+01,+1.947200E+01
-8.972961E-03,+2.903445E+00,+2.667700E+01,+1.561200E+01,+1.400000E+01,+3.511000E+01,+2.398800E+01,+1.947000E+01
-7.564601E-03,+2.905412E+00,+2.667700E+01,+1.562200E+01,+1.399700E+01,+3.510600E+01,+2.398800E+01,+1.946600E+01
-8.350662E-03,+2.893327E+00,+2.668600E+01,+1.561700E+01,+1.400000E+01,+3.510900E+01,+2.398600E+01,+1.947600E+01
-7.985700E-03,+2.904475E+00,+2.668600E+01,+1.562100E+01,+1.399700E+01,+3.510800E+01,+2.398600E+01,+1.946500E+01
-1.026901E-02,+2.916044E+00,+2.667800E+01,+1.561500E+01,+1.399800E+01,+3.510500E+01,+2.398700E+01,+1.946900E+01
